FactID,DateTime,LastBid,High,Low,Open,Volume,MarketCap,Beta,SecurityID
8288,2021-05-28 10:12:00.0000000,56.37580,56.39000,56.36500,56.38320,29942,233400000000,0.470,28
8289,2021-05-28 10:13:00.0000000,56.37990,56.39000,56.36460,56.37550,36255,233417000000,0.470,28
8290,2021-05-28 10:14:00.0000000,56.37640,56.38350,56.37000,56.38000,11792,233402000000,0.470,28
8291,2021-05-28 10:15:00.0000000,56.38500,56.39000,56.36000,56.38000,24877,233438000000,0.470,28
8292,2021-05-28 10:16:00.0000000,56.40000,56.40500,56.38500,56.38500,16674,233500000000,0.470,28
8293,2021-05-28 10:17:00.0000000,56.41000,56.41000,56.39000,56.39420,33110,233541000000,0.470,28
8294,2021-05-28 10:18:00.0000000,56.41000,56.42000,56.40000,56.41000,15580,233541000000,0.470,28
8295,2021-05-28 10:19:00.0000000,56.41000,56.43500,56.41000,56.41780,34345,233541000000,0.470,28
8296,2021-05-28 10:20:00.0000000,56.42100,56.43000,56.41000,56.41210,17291,233587000000,0.470,28
8297,2021-05-28 10:21:00.0000000,56.41000,56.42500,56.40000,56.42500,19904,233541000000,0.470,28
8298,2021-05-28 10:22:00.0000000,56.39000,56.41000,56.39000,56.41000,16671,233458000000,0.470,28
8299,2021-05-28 10:23:00.0000000,56.39500,56.40000,56.39000,56.39010,11410,233479000000,0.470,28
8300,2021-05-28 10:24:00.0000000,56.43000,56.43000,56.38000,56.39500,32522,233624000000,0.470,28
8301,2021-05-28 10:25:00.0000000,56.43000,56.44500,56.41000,56.42500,31989,233624000000,0.470,28
8302,2021-05-28 10:26:00.0000000,56.45500,56.47000,56.41900,56.42000,50209,233728000000,0.470,28
8303,2021-05-28 10:27:00.0000000,56.42010,56.45000,56.42000,56.45000,20449,233583000000,0.470,28
8304,2021-05-28 10:28:00.0000000,56.42000,56.43000,56.42000,56.42630,17629,233583000000,0.470,28
8305,2021-05-28 10:29:00.0000000,56.46000,56.46000,56.42450,56.42500,46086,233748000000,0.470,28
8306,2021-05-28 10:30:00.0000000,56.45500,56.46000,56.44000,56.45500,22926,233728000000,0.470,28
8307,2021-05-28 10:31:00.0000000,56.44500,56.46000,56.44000,56.46000,18963,233686000000,0.470,28
8308,2021-05-28 10:32:00.0000000,56.45000,56.45000,56.44000,56.45000,11457,233707000000,0.470,28
8309,2021-05-28 10:33:00.0000000,56.44500,56.45000,56.43010,56.44980,17087,233686000000,0.470,28
8310,2021-05-28 10:34:00.0000000,56.42500,56.45000,56.42000,56.44500,25465,233603000000,0.470,28
8311,2021-05-28 10:35:00.0000000,56.46000,56.46000,56.42500,56.42500,29899,233748000000,0.470,28
8312,2021-05-28 10:36:00.0000000,56.46990,56.47000,56.45000,56.45500,28894,233789000000,0.470,28
8313,2021-05-28 10:37:00.0000000,56.46900,56.47000,56.46000,56.46000,4990,233786000000,0.470,28
8314,2021-05-28 10:38:00.0000000,56.45500,56.47000,56.45000,56.46680,14512,233728000000,0.470,28
8315,2021-05-28 10:39:00.0000000,56.42500,56.46500,56.42500,56.45500,51009,233603000000,0.470,28
8316,2021-05-28 10:40:00.0000000,56.42500,56.44000,56.41000,56.42310,21976,233603000000,0.470,28
8317,2021-05-28 10:41:00.0000000,56.42000,56.42790,56.41000,56.42640,11509,233583000000,0.470,28
8318,2021-05-28 10:42:00.0000000,56.43000,56.44000,56.41500,56.42990,16966,233624000000,0.470,28
8319,2021-05-28 10:43:00.0000000,56.45100,56.46500,56.42000,56.42000,20983,233711000000,0.470,28
8320,2021-05-28 10:44:00.0000000,56.45020,56.47000,56.44000,56.45500,20321,233708000000,0.470,28
8321,2021-05-28 10:45:00.0000000,56.44240,56.45990,56.44000,56.45500,41721,233675000000,0.470,28
8322,2021-05-28 10:46:00.0000000,56.47000,56.47000,56.44000,56.44500,30555,233790000000,0.470,28
8323,2021-05-28 10:47:00.0000000,56.48000,56.50000,56.46000,56.47000,62625,233831000000,0.470,28
8324,2021-05-28 10:48:00.0000000,56.49000,56.49000,56.48000,56.48570,13739,233872000000,0.470,28
8325,2021-05-28 10:49:00.0000000,56.51000,56.51000,56.48000,56.49000,41256,233955000000,0.470,28
8326,2021-05-28 10:50:00.0000000,56.51000,56.52000,56.50000,56.51000,21458,233955000000,0.470,28
8327,2021-05-28 10:51:00.0000000,56.48500,56.51000,56.48000,56.50000,33305,233852000000,0.470,28
8328,2021-05-28 10:52:00.0000000,56.49500,56.50000,56.48000,56.48460,15130,233893000000,0.470,28
8329,2021-05-28 10:53:00.0000000,56.44860,56.50000,56.44000,56.49500,40835,233701000000,0.470,28
8330,2021-05-28 10:54:00.0000000,56.46500,56.46580,56.44910,56.44910,22937,233769000000,0.470,28
8331,2021-05-28 10:55:00.0000000,56.45500,56.46590,56.45000,56.46230,14217,233728000000,0.470,28
8332,2021-05-28 10:56:00.0000000,56.44500,56.46000,56.44000,56.45700,19348,233686000000,0.470,28
8333,2021-05-28 10:57:00.0000000,56.46000,56.46580,56.44000,56.45000,14772,233748000000,0.470,28
8334,2021-05-28 10:58:00.0000000,56.47000,56.49000,56.46000,56.46500,40446,233790000000,0.470,28
8335,2021-05-28 10:59:00.0000000,56.48000,56.48000,56.45500,56.46500,39605,233831000000,0.470,28
8336,2021-05-28 11:00:00.0000000,56.46500,56.47500,56.45500,56.47500,17012,233769000000,0.470,28
8337,2021-05-28 11:01:00.0000000,56.46500,56.47000,56.45000,56.46500,22055,233769000000,0.470,28
8338,2021-05-28 11:02:00.0000000,56.45000,56.47000,56.44000,56.46500,31681,233707000000,0.470,28
8339,2021-05-28 11:03:00.0000000,56.43500,56.45890,56.43000,56.44500,26426,233645000000,0.470,28
8340,2021-05-28 11:04:00.0000000,56.42000,56.43000,56.42000,56.43000,10707,233583000000,0.470,28
8341,2021-05-28 11:05:00.0000000,56.42700,56.43540,56.42000,56.42500,22518,233612000000,0.470,28
8342,2021-05-28 11:06:00.0000000,56.43000,56.44000,56.42500,56.43000,7795,233624000000,0.470,28
8343,2021-05-28 11:07:00.0000000,56.44000,56.44000,56.42000,56.43000,13512,233665000000,0.470,28
8344,2021-05-28 11:08:00.0000000,56.43500,56.44000,56.42000,56.43500,23881,233645000000,0.470,28
8345,2021-05-28 11:09:00.0000000,56.41500,56.43500,56.41500,56.43500,22892,233562000000,0.470,28
8346,2021-05-28 11:10:00.0000000,56.42000,56.42000,56.41000,56.42000,15130,233583000000,0.470,28
8347,2021-05-28 11:11:00.0000000,56.42380,56.43000,56.41400,56.41500,32365,233598000000,0.470,28
8348,2021-05-28 11:12:00.0000000,56.43500,56.43500,56.41000,56.42000,24256,233645000000,0.470,28
8349,2021-05-28 11:13:00.0000000,56.46000,56.46000,56.44000,56.44000,31969,233748000000,0.470,28
8350,2021-05-28 11:14:00.0000000,56.48000,56.48000,56.45400,56.45500,21855,233831000000,0.470,28
8351,2021-05-28 11:15:00.0000000,56.47000,56.48500,56.46000,56.48000,23109,233790000000,0.470,28
8352,2021-05-28 11:16:00.0000000,56.49000,56.49580,56.48000,56.48000,25106,233872000000,0.470,28
8353,2021-05-28 11:17:00.0000000,56.48990,56.50000,56.47000,56.48000,48614,233872000000,0.470,28
8354,2021-05-28 11:18:00.0000000,56.50000,56.51000,56.49000,56.49000,42682,233914000000,0.470,28
8355,2021-05-28 11:19:00.0000000,56.49500,56.51000,56.49000,56.50500,29658,233893000000,0.470,28
8356,2021-05-28 11:20:00.0000000,56.51000,56.51000,56.49000,56.50000,20276,233955000000,0.470,28
8357,2021-05-28 11:21:00.0000000,56.49800,56.51000,56.48000,56.51000,30185,233906000000,0.470,28
8358,2021-05-28 11:22:00.0000000,56.47000,56.49900,56.46990,56.49500,31111,233790000000,0.470,28
8359,2021-05-28 11:23:00.0000000,56.50000,56.50000,56.47000,56.47000,18471,233914000000,0.470,28
8360,2021-05-28 11:24:00.0000000,56.49420,56.50000,56.48000,56.49600,20127,233890000000,0.470,28
8361,2021-05-28 11:25:00.0000000,56.48500,56.50000,56.48440,56.49500,9786,233852000000,0.470,28
8362,2021-05-28 11:26:00.0000000,56.50360,56.50500,56.48500,56.49000,34404,233929000000,0.470,28
8363,2021-05-28 11:27:00.0000000,56.52500,56.53000,56.50500,56.50500,41622,234017000000,0.470,28
8364,2021-05-28 11:28:00.0000000,56.52000,56.54000,56.52000,56.52010,39425,233997000000,0.470,28
8365,2021-05-28 11:29:00.0000000,56.54500,56.54590,56.52000,56.52820,32088,234100000000,0.470,28
8366,2021-05-28 11:30:00.0000000,56.50000,56.54500,56.49000,56.54000,70177,233914000000,0.470,28
8367,2021-05-28 11:31:00.0000000,56.50820,56.51000,56.49500,56.49500,14415,233948000000,0.470,28
8368,2021-05-28 11:32:00.0000000,56.49500,56.51000,56.49000,56.51000,31670,233893000000,0.470,28
8369,2021-05-28 11:33:00.0000000,56.49500,56.50000,56.49000,56.49000,13233,233893000000,0.470,28
8370,2021-05-28 11:34:00.0000000,56.48500,56.49500,56.48000,56.49500,75968,233852000000,0.470,28
8371,2021-05-28 11:35:00.0000000,56.48500,56.48990,56.48000,56.48000,15547,233852000000,0.470,28
8372,2021-05-28 11:36:00.0000000,56.46000,56.49500,56.45000,56.48500,66147,233748000000,0.470,28
8373,2021-05-28 11:37:00.0000000,56.45460,56.46000,56.45000,56.45990,20484,233726000000,0.470,28
8374,2021-05-28 11:38:00.0000000,56.48000,56.48000,56.45500,56.45500,33771,233831000000,0.470,28
8375,2021-05-28 11:39:00.0000000,56.47500,56.49000,56.47290,56.47700,25447,233810000000,0.470,28
8376,2021-05-28 11:40:00.0000000,56.46500,56.48000,56.45000,56.47500,16702,233769000000,0.470,28
8377,2021-05-28 11:41:00.0000000,56.45360,56.46560,56.45000,56.46000,14496,233722000000,0.470,28
8378,2021-05-28 11:42:00.0000000,56.45000,56.46500,56.44000,56.45000,30722,233707000000,0.470,28
8379,2021-05-28 11:43:00.0000000,56.44500,56.45000,56.44000,56.44500,10254,233686000000,0.470,28
8380,2021-05-28 11:44:00.0000000,56.45500,56.45850,56.45000,56.45000,10480,233728000000,0.470,28
8381,2021-05-28 11:45:00.0000000,56.44000,56.45700,56.44000,56.45500,14195,233665000000,0.470,28
8382,2021-05-28 11:46:00.0000000,56.41000,56.44000,56.41000,56.43000,32122,233541000000,0.470,28
8383,2021-05-28 11:47:00.0000000,56.41000,56.42500,56.41000,56.42000,36514,233541000000,0.470,28
8384,2021-05-28 11:48:00.0000000,56.39000,56.42000,56.39000,56.41000,25134,233458000000,0.470,28
8385,2021-05-28 11:49:00.0000000,56.39000,56.40000,56.39000,56.39500,16031,233458000000,0.470,28
8386,2021-05-28 11:50:00.0000000,56.42000,56.42000,56.39500,56.39800,24106,233583000000,0.470,28
8387,2021-05-28 11:51:00.0000000,56.41500,56.42000,56.41000,56.42000,12541,233562000000,0.470,28
8388,2021-05-28 11:52:00.0000000,56.40540,56.42000,56.40500,56.41000,10938,233522000000,0.470,28
8389,2021-05-28 11:53:00.0000000,56.41990,56.41990,56.40010,56.41000,10776,233582000000,0.470,28
8390,2021-05-28 11:54:00.0000000,56.41550,56.42000,56.41000,56.41500,11182,233564000000,0.470,28
8391,2021-05-28 11:55:00.0000000,56.41500,56.42000,56.41000,56.41500,16226,233562000000,0.470,28
8392,2021-05-28 11:56:00.0000000,56.41000,56.41500,56.39000,56.41000,43380,233541000000,0.470,28
8393,2021-05-28 11:57:00.0000000,56.41500,56.42000,56.40100,56.41000,10087,233562000000,0.470,28
8394,2021-05-28 11:58:00.0000000,56.43000,56.43000,56.41680,56.41680,12219,233624000000,0.470,28
8395,2021-05-28 11:59:00.0000000,56.41550,56.43000,56.41000,56.42000,15145,233564000000,0.470,28
8396,2021-05-28 12:00:00.0000000,56.42000,56.42000,56.40000,56.41550,57741,233583000000,0.470,28
8397,2021-05-28 12:01:00.0000000,56.42000,56.42000,56.41000,56.42000,0,233583000000,0.470,28
8398,2021-05-28 12:02:00.0000000,56.41700,56.42000,56.41000,56.42000,6170,233570000000,0.470,28
8399,2021-05-28 12:03:00.0000000,56.44000,56.44000,56.41000,56.41500,12367,233665000000,0.470,28
8400,2021-05-28 12:04:00.0000000,56.44800,56.45000,56.44430,56.45000,5015,233699000000,0.470,28
8401,2021-05-28 12:05:00.0000000,56.42500,56.45000,56.42000,56.45000,29022,233603000000,0.470,28
8402,2021-05-28 12:06:00.0000000,56.44000,56.44000,56.42000,56.42810,16927,233665000000,0.470,28
8403,2021-05-28 12:07:00.0000000,56.43500,56.44000,56.43000,56.43750,14097,233645000000,0.470,28
8404,2021-05-28 12:08:00.0000000,56.44000,56.45000,56.43000,56.44000,11293,233665000000,0.470,28
8405,2021-05-28 12:09:00.0000000,56.43500,56.45000,56.43000,56.43500,19513,233645000000,0.470,28
8406,2021-05-28 12:10:00.0000000,56.44500,56.44500,56.43000,56.44000,12832,233686000000,0.470,28
8407,2021-05-28 12:11:00.0000000,56.45000,56.45900,56.44390,56.44500,19467,233707000000,0.470,28
8408,2021-05-28 12:12:00.0000000,56.44500,56.46000,56.44000,56.45000,29886,233686000000,0.470,28
8409,2021-05-28 12:13:00.0000000,56.44500,56.45000,56.44000,56.45000,8974,233686000000,0.470,28
8410,2021-05-28 12:14:00.0000000,56.47000,56.47000,56.44000,56.44500,16760,233790000000,0.470,28
8411,2021-05-28 12:15:00.0000000,56.46500,56.46900,56.45000,56.46900,9784,233769000000,0.470,28
8412,2021-05-28 12:16:00.0000000,56.46500,56.47000,56.46000,56.46500,9735,233769000000,0.470,28
8413,2021-05-28 12:17:00.0000000,56.47500,56.48000,56.46370,56.46500,21171,233810000000,0.470,28
8414,2021-05-28 12:18:00.0000000,56.48000,56.49000,56.47000,56.47000,60605,233831000000,0.470,28
8415,2021-05-28 12:19:00.0000000,56.48000,56.48500,56.47000,56.48500,18692,233831000000,0.470,28
8416,2021-05-28 12:20:00.0000000,56.47100,56.48000,56.46500,56.48000,32021,233794000000,0.470,28
8417,2021-05-28 12:21:00.0000000,56.49000,56.49000,56.48000,56.48000,12594,233872000000,0.470,28
8418,2021-05-28 12:22:00.0000000,56.51000,56.51000,56.49000,56.49500,35324,233955000000,0.470,28
8419,2021-05-28 12:23:00.0000000,56.51500,56.52000,56.50500,56.51000,43038,233976000000,0.470,28
8420,2021-05-28 12:24:00.0000000,56.54000,56.54500,56.52000,56.52000,50960,234079000000,0.470,28
8421,2021-05-28 12:25:00.0000000,56.52700,56.54000,56.52000,56.53500,27962,234026000000,0.470,28
8422,2021-05-28 12:26:00.0000000,56.52500,56.53000,56.52000,56.52500,6396,234017000000,0.470,28
8423,2021-05-28 12:27:00.0000000,56.49000,56.52500,56.49000,56.52500,34550,233872000000,0.470,28
8424,2021-05-28 12:28:00.0000000,56.50600,56.51500,56.49040,56.49040,23052,233939000000,0.470,28
8425,2021-05-28 12:29:00.0000000,56.50500,56.52000,56.50000,56.50440,10387,233935000000,0.470,28
8426,2021-05-28 12:30:00.0000000,56.49570,56.50500,56.49500,56.50500,14978,233896000000,0.470,28
8427,2021-05-28 12:31:00.0000000,56.48500,56.50000,56.48500,56.49640,15582,233852000000,0.470,28
8428,2021-05-28 12:32:00.0000000,56.48500,56.49000,56.48000,56.49000,10086,233852000000,0.470,28
8429,2021-05-28 12:33:00.0000000,56.48310,56.49700,56.47500,56.48000,26512,233844000000,0.470,28
8430,2021-05-28 12:34:00.0000000,56.48500,56.50000,56.48000,56.48500,13236,233852000000,0.470,28
8431,2021-05-28 12:35:00.0000000,56.47500,56.50000,56.47500,56.48500,20683,233810000000,0.470,28
8432,2021-05-28 12:36:00.0000000,56.47360,56.48000,56.47000,56.48000,10052,233805000000,0.470,28
8433,2021-05-28 12:37:00.0000000,56.49500,56.50000,56.46500,56.47000,42307,233893000000,0.470,28
8434,2021-05-28 12:38:00.0000000,56.48000,56.49500,56.47270,56.49500,13947,233831000000,0.470,28
8435,2021-05-28 12:39:00.0000000,56.49000,56.49990,56.47410,56.47410,12923,233872000000,0.470,28
8436,2021-05-28 12:40:00.0000000,56.49000,56.49990,56.48500,56.49990,11491,233872000000,0.470,28
8437,2021-05-28 12:41:00.0000000,56.49500,56.50000,56.48010,56.48500,31773,233893000000,0.470,28
8438,2021-05-28 12:42:00.0000000,56.49000,56.50000,56.48500,56.49570,9824,233872000000,0.470,28
8439,2021-05-28 12:43:00.0000000,56.49000,56.50000,56.48830,56.48830,16607,233872000000,0.470,28
8440,2021-05-28 12:44:00.0000000,56.48500,56.49000,56.48000,56.49000,9152,233852000000,0.470,28
8441,2021-05-28 12:45:00.0000000,56.45990,56.49000,56.45000,56.48600,58030,233748000000,0.470,28
8442,2021-05-28 12:46:00.0000000,56.46760,56.46760,56.44030,56.45000,21932,233780000000,0.470,28
8443,2021-05-28 12:47:00.0000000,56.45000,56.47000,56.45000,56.46000,11497,233707000000,0.470,28
8444,2021-05-28 12:48:00.0000000,56.41500,56.44500,56.40000,56.44500,41819,233562000000,0.470,28
8445,2021-05-28 12:49:00.0000000,56.42000,56.42800,56.41000,56.41000,8936,233583000000,0.470,28
8446,2021-05-28 12:50:00.0000000,56.44000,56.44000,56.42000,56.42340,6329,233665000000,0.470,28
8447,2021-05-28 12:51:00.0000000,56.41500,56.43500,56.41000,56.43500,12917,233562000000,0.470,28
8448,2021-05-28 12:52:00.0000000,56.41500,56.42990,56.41500,56.41630,21987,233562000000,0.470,28
8449,2021-05-28 12:53:00.0000000,56.41500,56.41990,56.41000,56.41600,11229,233562000000,0.470,28
8450,2021-05-28 12:54:00.0000000,56.40500,56.41000,56.40000,56.41000,18264,233521000000,0.470,28
8451,2021-05-28 12:55:00.0000000,56.40500,56.41000,56.40000,56.40500,21087,233521000000,0.470,28
8452,2021-05-28 12:56:00.0000000,56.40000,56.41000,56.40000,56.40500,8018,233500000000,0.470,28
8453,2021-05-28 12:57:00.0000000,56.40500,56.41000,56.38000,56.40560,79022,233521000000,0.470,28
8454,2021-05-28 12:58:00.0000000,56.38310,56.41500,56.38000,56.41000,42474,233430000000,0.470,28
8455,2021-05-28 12:59:00.0000000,56.39830,56.41000,56.38380,56.38380,32133,233493000000,0.470,28
8456,2021-05-28 13:00:00.0000000,56.40500,56.40500,56.39000,56.39580,16392,233521000000,0.470,28
8457,2021-05-28 13:01:00.0000000,56.39500,56.40000,56.39000,56.40000,16403,233479000000,0.470,28
8458,2021-05-28 13:02:00.0000000,56.38500,56.40000,56.38500,56.39500,11820,233438000000,0.470,28
8459,2021-05-28 13:03:00.0000000,56.37000,56.38990,56.37000,56.38500,52608,233376000000,0.470,28
8460,2021-05-28 13:04:00.0000000,56.36660,56.37000,56.36000,56.37000,15062,233362000000,0.470,28
8461,2021-05-28 13:05:00.0000000,56.37500,56.38000,56.36500,56.36500,14725,233396000000,0.470,28
8462,2021-05-28 13:06:00.0000000,56.37850,56.38000,56.37000,56.37000,11575,233411000000,0.470,28
8463,2021-05-28 13:07:00.0000000,56.37000,56.38000,56.36000,56.37500,24311,233376000000,0.470,28
8464,2021-05-28 13:08:00.0000000,56.36000,56.36500,56.35000,56.36500,28422,233334000000,0.470,28
8465,2021-05-28 13:09:00.0000000,56.34500,56.37000,56.34500,56.35930,24761,233272000000,0.470,28
8466,2021-05-28 13:10:00.0000000,56.37240,56.37500,56.34000,56.34500,29609,233386000000,0.470,28
8467,2021-05-28 13:11:00.0000000,56.35000,56.36000,56.35000,56.36000,25115,233293000000,0.470,28
8468,2021-05-28 13:12:00.0000000,56.36000,56.36000,56.34000,56.35000,16388,233334000000,0.470,28
8469,2021-05-28 13:13:00.0000000,56.35000,56.37000,56.35000,56.36000,19159,233293000000,0.470,28
8470,2021-05-28 13:14:00.0000000,56.35000,56.35500,56.34000,56.35000,17801,233293000000,0.470,28
8471,2021-05-28 13:15:00.0000000,56.34500,56.34580,56.33000,56.34580,33370,233272000000,0.470,28
8472,2021-05-28 13:16:00.0000000,56.35990,56.35990,56.34000,56.34500,68696,233334000000,0.470,28
8473,2021-05-28 13:17:00.0000000,56.35460,56.36000,56.35460,56.36000,8073,233312000000,0.470,28
8474,2021-05-28 13:18:00.0000000,56.35150,56.36000,56.34370,56.36000,23288,233299000000,0.470,28
8475,2021-05-28 13:19:00.0000000,56.37000,56.37000,56.35000,56.35000,32473,233376000000,0.470,28
8476,2021-05-28 13:20:00.0000000,56.36500,56.37500,56.36000,56.36000,25005,233355000000,0.470,28
8477,2021-05-28 13:21:00.0000000,56.38500,56.39000,56.36000,56.36500,28444,233438000000,0.470,28
8478,2021-05-28 13:22:00.0000000,56.37100,56.38560,56.36000,56.38000,70609,233380000000,0.470,28
8479,2021-05-28 13:23:00.0000000,56.36000,56.38000,56.35500,56.37680,11873,233334000000,0.470,28
8480,2021-05-28 13:24:00.0000000,56.36000,56.38000,56.36000,56.36000,9724,233334000000,0.470,28
8481,2021-05-28 13:25:00.0000000,56.36170,56.38000,56.36000,56.36000,18425,233341000000,0.470,28
8482,2021-05-28 13:26:00.0000000,56.36000,56.37000,56.36000,56.36380,18327,233334000000,0.470,28
8483,2021-05-28 13:27:00.0000000,56.35570,56.36660,56.35000,56.36500,16058,233316000000,0.470,28
8484,2021-05-28 13:28:00.0000000,56.36000,56.37000,56.35000,56.35500,14612,233334000000,0.470,28
8485,2021-05-28 13:29:00.0000000,56.36500,56.37000,56.35000,56.35000,9244,233355000000,0.470,28
8486,2021-05-28 13:30:00.0000000,56.35000,56.37000,56.34500,56.36000,36691,233293000000,0.470,28
8487,2021-05-28 13:31:00.0000000,56.35500,56.36000,56.34000,56.35600,30689,233314000000,0.470,28
8488,2021-05-28 13:32:00.0000000,56.36500,56.36500,56.35000,56.35770,14808,233355000000,0.470,28
8489,2021-05-28 13:33:00.0000000,56.36140,56.37000,56.36000,56.36000,12838,233340000000,0.470,28
8490,2021-05-28 13:34:00.0000000,56.35000,56.36500,56.35000,56.36000,11198,233293000000,0.470,28
8491,2021-05-28 13:35:00.0000000,56.36000,56.36000,56.35000,56.35500,4600,233334000000,0.470,28
8492,2021-05-28 13:36:00.0000000,56.36000,56.36550,56.35000,56.35500,18490,233334000000,0.470,28
8493,2021-05-28 13:37:00.0000000,56.37500,56.37500,56.35000,56.35500,18964,233396000000,0.470,28
8494,2021-05-28 13:38:00.0000000,56.38500,56.39000,56.37760,56.38000,36527,233438000000,0.470,28
8495,2021-05-28 13:39:00.0000000,56.39440,56.39600,56.37000,56.38000,27044,233477000000,0.470,28
8496,2021-05-28 13:40:00.0000000,56.39000,56.40000,56.38000,56.39500,23530,233458000000,0.470,28
8497,2021-05-28 13:41:00.0000000,56.40000,56.41000,56.39000,56.39000,39111,233500000000,0.470,28
8498,2021-05-28 13:42:00.0000000,56.38300,56.40000,56.38070,56.39990,16014,233429000000,0.470,28
8499,2021-05-28 13:43:00.0000000,56.38010,56.39000,56.38000,56.39000,9486,233417000000,0.470,28
8500,2021-05-28 13:44:00.0000000,56.38500,56.38500,56.38000,56.38000,8388,233438000000,0.470,28
8501,2021-05-28 13:45:00.0000000,56.38000,56.38000,56.37000,56.38000,15338,233417000000,0.470,28
8502,2021-05-28 13:46:00.0000000,56.38000,56.39000,56.37000,56.37000,14249,233417000000,0.470,28
8503,2021-05-28 13:47:00.0000000,56.37580,56.38990,56.37000,56.38500,13644,233400000000,0.470,28
8504,2021-05-28 13:48:00.0000000,56.39500,56.40000,56.38000,56.38000,14611,233479000000,0.470,28
8505,2021-05-28 13:49:00.0000000,56.38500,56.40000,56.38000,56.39450,35372,233438000000,0.470,28
8506,2021-05-28 13:50:00.0000000,56.36500,56.38000,56.36000,56.38000,12337,233355000000,0.470,28
8507,2021-05-28 13:51:00.0000000,56.37180,56.37180,56.36000,56.36500,26545,233383000000,0.470,28
8508,2021-05-28 13:52:00.0000000,56.38000,56.38500,56.37000,56.37010,14299,233417000000,0.470,28
8509,2021-05-28 13:53:00.0000000,56.37440,56.38000,56.37440,56.37900,5646,233394000000,0.470,28
8510,2021-05-28 13:54:00.0000000,56.38500,56.39000,56.37390,56.38000,21213,233438000000,0.470,28
8511,2021-05-28 13:55:00.0000000,56.37010,56.39000,56.37000,56.39000,14446,233376000000,0.470,28
8512,2021-05-28 13:56:00.0000000,56.37500,56.38000,56.37390,56.37500,8837,233396000000,0.470,28
8513,2021-05-28 13:57:00.0000000,56.37000,56.37550,56.36400,56.37500,25037,233376000000,0.470,28
8514,2021-05-28 13:58:00.0000000,56.37500,56.38000,56.37000,56.37000,5193,233396000000,0.470,28
8515,2021-05-28 13:59:00.0000000,56.37000,56.37600,56.37000,56.37500,5463,233376000000,0.470,28
8516,2021-05-28 14:00:00.0000000,56.37000,56.38500,56.37000,56.38000,33121,233376000000,0.470,28
8517,2021-05-28 14:01:00.0000000,56.37500,56.38000,56.37000,56.37500,37975,233396000000,0.470,28
8518,2021-05-28 14:02:00.0000000,56.37500,56.38000,56.36500,56.37500,26352,233396000000,0.470,28
8519,2021-05-28 14:03:00.0000000,56.38500,56.38500,56.37010,56.38000,12744,233438000000,0.470,28
8520,2021-05-28 14:04:00.0000000,56.40000,56.40000,56.38000,56.38390,12576,233500000000,0.470,28
8521,2021-05-28 14:05:00.0000000,56.39500,56.40000,56.39000,56.40000,22282,233479000000,0.470,28
8522,2021-05-28 14:06:00.0000000,56.39500,56.40560,56.39100,56.39500,26142,233479000000,0.470,28
8523,2021-05-28 14:07:00.0000000,56.40370,56.41000,56.39300,56.39500,12482,233515000000,0.470,28
8524,2021-05-28 14:08:00.0000000,56.39420,56.40500,56.39000,56.40500,13547,233476000000,0.470,28
8525,2021-05-28 14:09:00.0000000,56.38000,56.39630,56.38000,56.39500,14568,233417000000,0.470,28
8526,2021-05-28 14:10:00.0000000,56.38450,56.39500,56.38000,56.38000,16171,233436000000,0.470,28
8527,2021-05-28 14:11:00.0000000,56.38500,56.38580,56.38000,56.38470,6315,233438000000,0.470,28
8528,2021-05-28 14:12:00.0000000,56.38500,56.38500,56.38000,56.38000,11924,233438000000,0.470,28
8529,2021-05-28 14:13:00.0000000,56.38500,56.41000,56.38500,56.39000,44616,233438000000,0.470,28
8530,2021-05-28 14:14:00.0000000,56.38500,56.39000,56.38000,56.38630,7908,233438000000,0.470,28
8531,2021-05-28 14:15:00.0000000,56.38500,56.38680,56.38000,56.38580,10007,233438000000,0.470,28
8532,2021-05-28 14:16:00.0000000,56.38000,56.39000,56.38000,56.38300,5885,233417000000,0.470,28
8533,2021-05-28 14:17:00.0000000,56.38000,56.38620,56.37000,56.38620,21755,233417000000,0.470,28
8534,2021-05-28 14:18:00.0000000,56.38000,56.39000,56.37000,56.38000,23386,233417000000,0.470,28
8535,2021-05-28 14:19:00.0000000,56.38500,56.39000,56.38390,56.38500,6446,233438000000,0.470,28
8536,2021-05-28 14:20:00.0000000,56.38000,56.38640,56.38000,56.38500,11487,233417000000,0.470,28
8537,2021-05-28 14:21:00.0000000,56.38000,56.38560,56.37000,56.38450,17990,233417000000,0.470,28
8538,2021-05-28 14:22:00.0000000,56.38830,56.39000,56.38000,56.38500,27583,233451000000,0.470,28
8539,2021-05-28 14:23:00.0000000,56.40000,56.42000,56.39000,56.39000,24146,233500000000,0.470,28
8540,2021-05-28 14:24:00.0000000,56.40800,56.42000,56.39380,56.41000,17814,233533000000,0.470,28
8541,2021-05-28 14:25:00.0000000,56.41900,56.42000,56.41000,56.41000,12180,233578000000,0.470,28
8542,2021-05-28 14:26:00.0000000,56.41000,56.42000,56.41000,56.42000,6709,233541000000,0.470,28
8543,2021-05-28 14:27:00.0000000,56.42500,56.43000,56.41100,56.41500,21539,233603000000,0.470,28
8544,2021-05-28 14:28:00.0000000,56.42000,56.43000,56.41000,56.43000,28082,233583000000,0.470,28
8545,2021-05-28 14:29:00.0000000,56.43580,56.44000,56.42000,56.42000,11768,233648000000,0.470,28
